trade_date,index_name,open_price,high_price,low_price,close_price,shares_traded,turnover_cr
2021-12-10,NIFTY FMCG,38287.15,38337.4,37986.85,38189.55,44601215,1901.86
2021-12-13,NIFTY FMCG,38408.8,38450.95,37772.95,37823.55,33521810,1950.35
2021-12-14,NIFTY FMCG,37817.6,37937.55,37499.45,37642.6,47647778,2092.61
2021-12-15,NIFTY FMCG,37692.7,37766.65,37318.4,37424.65,42647735,1694.08
2021-12-16,NIFTY FMCG,37538.3,37566.6,37110.1,37244.35,30857524,1328.83
2021-12-17,NIFTY FMCG,37164.85,37199.5,36378.25,36438,41499297,2140.16
2021-12-20,NIFTY FMCG,36231.15,36244.15,35653.55,36084.65,49193781,2279.42
2021-12-21,NIFTY FMCG,36295.7,36674,36174.4,36336.8,32346953,1831.9
2021-12-22,NIFTY FMCG,36558.65,36669.45,36309.3,36505.55,25963802,1494.45
2021-12-23,NIFTY FMCG,36756.7,37041.85,36623.05,36995.1,32562358,1729.33
2021-12-24,NIFTY FMCG,37136.25,37152.3,36836.95,36913.75,26017914,1520.31
2021-12-27,NIFTY FMCG,36871.3,36965.05,36558,36883.4,13683824,879.22
2021-12-28,NIFTY FMCG,37004.5,37191.1,36887.3,37162.7,17673863,989.6
2021-12-29,NIFTY FMCG,37180.3,37236.35,36991.1,37028.7,18877615,1237.95
2021-12-30,NIFTY FMCG,37063.15,37159.35,36999.4,37075.65,18419557,1267.52
2021-12-31,NIFTY FMCG,37206.8,37630.4,37149.3,37579.95,15841295,1210.22
2022-01-03,NIFTY FMCG,37673.25,37725.5,37559.75,37606.05,13925408,931.83
2022-01-04,NIFTY FMCG,37687.6,37842.65,37477.75,37800.35,21234860,1505.02
2022-01-05,NIFTY FMCG,37798.7,37941.4,37690.7,37910.95,20565249,1369.8
2022-01-06,NIFTY FMCG,37704.25,37786.25,37427.95,37622.5,19829751,1505.56
2022-01-07,NIFTY FMCG,37649.2,37909.1,37644.7,37864.45,17494097,1289.27
2022-01-10,NIFTY FMCG,38012.2,38174.6,37904.85,37984.05,22839398,1226.13
2022-01-11,NIFTY FMCG,38039.9,38111.35,37781.65,37849.9,16746639,1258.12
2022-01-12,NIFTY FMCG,37976.85,38026.55,37821.2,37992.95,24492687,1624.62
2022-01-13,NIFTY FMCG,38092.3,38141.05,37922.35,38087.25,23495230,1615.49
2022-01-14,NIFTY FMCG,38080,38124.4,37784,37816,27720033,2010.65
2022-01-17,NIFTY FMCG,37850.15,38092.15,37633.15,37988.9,22262508,1422.34
2022-01-18,NIFTY FMCG,38085.35,38218.15,37439.55,37503.15,26936850,1738.78
2022-01-19,NIFTY FMCG,37491.7,37508.9,37036.65,37106.4,22746815,1672.57
2022-01-20,NIFTY FMCG,37216.8,37317.25,36530,36681.4,32189045,2162.66
2022-01-21,NIFTY FMCG,36633.65,36993.95,36502.95,36812.9,34024511,2507.04
2022-01-24,NIFTY FMCG,36838.65,36880.7,35783.25,35941.35,32207153,2001.42
2022-01-25,NIFTY FMCG,35849.25,36443.25,35366.55,36382.85,31706902,1868.2
2022-01-27,NIFTY FMCG,36093.7,36228.45,35689.2,35966.8,39885444,2360.22
2022-01-28,NIFTY FMCG,36033.75,36552.3,36033.05,36188.3,28525709,1829.14
2022-01-31,NIFTY FMCG,36361.45,36669.8,36351.75,36467.25,27963355,1772.91
2022-02-01,NIFTY FMCG,36720.05,37231.35,36533.7,37183.8,54855716,2259.21
2022-02-02,NIFTY FMCG,37482.15,37609.5,37274.85,37581.5,50070121,2008.66
2022-02-03,NIFTY FMCG,37570.2,37699.7,37338.7,37467.2,45565301,2379.65
2022-02-04,NIFTY FMCG,37662.5,37712.25,37210.7,37508.4,68988475,2608.92
2022-02-07,NIFTY FMCG,37468.4,37591.05,36595.2,36764.95,39339541,2017.92
2022-02-08,NIFTY FMCG,36848.95,36890.8,36555.35,36765.95,27892153,1636.11
2022-02-09,NIFTY FMCG,36907.95,36936.45,36709.25,36852.85,21721913,1376.09
2022-02-10,NIFTY FMCG,36836.15,37043.1,36515.2,36982.55,29595815,1552.4
2022-02-11,NIFTY FMCG,36874.05,36877.15,36407.65,36671.65,29800752,1883.52
2022-02-14,NIFTY FMCG,35988.05,36027.3,35556.1,35661.25,33926904,1734.73
2022-02-15,NIFTY FMCG,35845,36528.95,35683.6,36438.7,26527956,1722.34
2022-02-16,NIFTY FMCG,36510.45,36698.75,36274.6,36460.75,19860430,1203.71
2022-02-17,NIFTY FMCG,36526.15,36653.65,36320.15,36571.7,23703698,1437.08
2022-02-18,NIFTY FMCG,36439.2,36662.95,36370.1,36498.7,17365378,1182.21
2022-02-21,NIFTY FMCG,36291.1,36400.15,36055.35,36200.3,24348855,1192.7
2022-02-22,NIFTY FMCG,35713.4,35946.2,35561.8,35879.85,36809677,1688.2
2022-02-23,NIFTY FMCG,36005.7,36108.15,35865,35933.1,20134872,1338.5
2022-02-24,NIFTY FMCG,34984.95,35452.75,34608.65,34735.15,63388931,3279.77
2022-02-25,NIFTY FMCG,35057.65,35465.8,34934.05,35292.55,37767315,2286.25
2022-02-28,NIFTY FMCG,35150.55,35593.85,34623.55,35515.4,44447818,2859.39
2022-03-02,NIFTY FMCG,35187.6,35427.35,35035.55,35364.45,34925415,2191.13
2022-03-03,NIFTY FMCG,35494.1,35555.85,34955.55,35019.6,46051013,2602.07
2022-03-04,NIFTY FMCG,34788.8,34854.15,34136.5,34627.85,87801121,4065.64
2022-03-07,NIFTY FMCG,33960.1,34072.6,33407.55,33657.45,65122029,3061.74
2022-03-08,NIFTY FMCG,33495.8,34044.5,33462.4,34006.9,54594885,2817.8
2022-03-09,NIFTY FMCG,34192.15,34615.55,33963.2,34486.95,60299920,2859.63
2022-03-10,NIFTY FMCG,35050.95,35587.1,34966.75,35530.3,54428251,3132.13
2022-03-11,NIFTY FMCG,35519.95,35655.45,35255.6,35613.65,55382861,2547.85
2022-03-14,NIFTY FMCG,35654.3,35654.3,35237.85,35589.4,47011786,2116.1
2022-03-15,NIFTY FMCG,35534.3,35985.45,35438.3,35649.95,54822681,2890.37
2022-03-16,NIFTY FMCG,35978.95,36338.2,35769.55,36273.6,36015729,2112.15
2022-03-17,NIFTY FMCG,36605.85,36822.4,36513.85,36782.7,54578694,3169.51
2022-03-21,NIFTY FMCG,36843.85,36869.25,36085.15,36149.35,40122513,2013.56
2022-03-22,NIFTY FMCG,36118.65,36148.8,35382.8,35887.05,55153814,3297.99
2022-03-23,NIFTY FMCG,36126.35,36136.75,35751.3,35789.85,57483113,3002.06
2022-03-24,NIFTY FMCG,35714.2,36029.35,35634.25,35797.15,54013708,2631.57
2022-03-25,NIFTY FMCG,35907.95,35924.55,35314.85,35522.75,42125957,2118.4
2022-03-28,NIFTY FMCG,35632.55,35723.5,35264.9,35659.45,39068877,2058.62
2022-03-29,NIFTY FMCG,35736.25,35853.05,35555.05,35640.15,28826904,1602.85
2022-03-30,NIFTY FMCG,35831.75,36029.35,35754.75,35858.25,40999538,2607.97
2022-03-31,NIFTY FMCG,35963.15,36397.4,35939.4,36287.75,43123645,2453.98
2022-04-01,NIFTY FMCG,36321.45,36829.9,36229.9,36712.15,27206261,1674.51
2022-04-04,NIFTY FMCG,36767.7,37259.85,36613.85,37191.75,28562603,1711.7
2022-04-05,NIFTY FMCG,37358.75,37866.65,37220.9,37656.8,39778927,1952.56
2022-04-06,NIFTY FMCG,37477.15,37761.2,37307.35,37588.9,33266746,1906.4
2022-04-07,NIFTY FMCG,37518.85,37846.2,37507.9,37561.7,30923341,1967.1
2022-04-08,NIFTY FMCG,37710.4,38378.8,37607.8,38322.65,55054146,2631.22
2022-04-11,NIFTY FMCG,38398.7,38533.35,38024.35,38236.25,55908512,2294.22
2022-04-12,NIFTY FMCG,38088.55,38181.7,37797.15,37931.4,33803782,1797.9
2022-04-13,NIFTY FMCG,38034.6,38309.75,37894.7,38191.4,31373468,1599.03
2022-04-18,NIFTY FMCG,38028.6,38527.1,37952.4,38422.1,35882872,2002.29
2022-04-19,NIFTY FMCG,38609.45,38808.7,37102.55,37337.4,36248555,2056.47
2022-04-20,NIFTY FMCG,37517.4,37867.65,37270.7,37722.8,35131470,1904.98
2022-04-21,NIFTY FMCG,37859.95,38087.35,37773.7,38005.9,33649367,2111.84
2022-04-22,NIFTY FMCG,37838.3,38093.6,37661.05,37775.45,30169367,2385.06
2022-04-25,NIFTY FMCG,37317.9,37674.3,36926.05,37167.4,39284008,2425.03
2022-04-26,NIFTY FMCG,37528.65,37985.6,37505.25,37866.7,33386679,2081.45
2022-04-27,NIFTY FMCG,37615.45,37800.2,37374.15,37634.5,30416509,2138.56
2022-04-28,NIFTY FMCG,38106.15,38608.25,37854.7,38460.25,46961830,3372.46
2022-04-29,NIFTY FMCG,38592.45,38781.05,38086.55,38204.15,39098424,2627.6
2022-05-02,NIFTY FMCG,38008.7,38341.6,37886.45,38285.3,28290590,1622.77
2022-05-04,NIFTY FMCG,38432.45,38737.35,37495.15,37621.8,41232123,2939.81
2022-05-05,NIFTY FMCG,37869.75,37990.55,37322.8,37408.05,35799863,2318.87
2022-05-06,NIFTY FMCG,36915.95,37419.3,36762.65,37279.3,48390643,2410.65
2022-05-09,NIFTY FMCG,37078.25,37123.6,36553.6,36732,31680204,1834.95
2022-05-10,NIFTY FMCG,36789.4,37311.3,36712.45,36911.9,30435080,1900.38
2022-05-11,NIFTY FMCG,36897.3,37056.8,36151.1,36658.4,28192985,1678.67
2022-05-12,NIFTY FMCG,36582.8,36612.85,35826.7,36221.75,32506237,1803.68
2022-05-13,NIFTY FMCG,36610.2,37371.55,36520.65,36887.15,30391845,2177.04
2022-05-16,NIFTY FMCG,37067.35,37095.25,36653.9,36759.5,17397871,1248.74
2022-05-17,NIFTY FMCG,36959.6,37606.55,36865.65,37518.75,31031749,1967.45
2022-05-18,NIFTY FMCG,37579.3,38033.15,37531.3,37989.05,34748848,2177.62
2022-05-19,NIFTY FMCG,37355.9,38136.5,37355.9,37740.45,90203506,3484.83
2022-05-20,NIFTY FMCG,38055.05,38699.15,37989.2,38546.35,48933534,2884.64
2022-05-23,NIFTY FMCG,38551.6,38784.3,38308,38510.8,33727041,2207.79
2022-05-24,NIFTY FMCG,38625.5,38625.95,37922.5,38010.85,27935708,2010.08
2022-05-25,NIFTY FMCG,38257.25,38334.3,37798.85,37930.95,24337073,1590.02
2022-05-26,NIFTY FMCG,37796.25,37924.2,37346.3,37849.2,32101017,2175.24
2022-05-27,NIFTY FMCG,38126.6,38343.25,37825.4,38242.7,22351838,1311.53
2022-05-30,NIFTY FMCG,38444.3,38731.7,38314.2,38610.4,23466919,1533.13
2022-05-31,NIFTY FMCG,38627.4,38957.95,38185.4,38713.45,61559431,4772.4
2022-06-01,NIFTY FMCG,38793.1,39280.75,38356.85,38434.55,25705456,1740.07
2022-06-02,NIFTY FMCG,38332.05,38567.95,37952.2,38497.3,24903874,1618.38
2022-06-03,NIFTY FMCG,38638.3,38677.3,38212,38273.9,23111966,1613.07
2022-06-06,NIFTY FMCG,38190.15,38399.3,37741.35,38238.45,21912814,1485.12
2022-06-07,NIFTY FMCG,37940.6,38013.15,37494.8,37648.85,19679769,1394.88
2022-06-08,NIFTY FMCG,37632.4,37689.2,37121.65,37254.35,25152159,1591.19
2022-06-09,NIFTY FMCG,37229.4,37545,36862.55,37440.65,20303029,1371.51
2022-06-10,NIFTY FMCG,37083.45,37496.2,37059.9,37428.7,22052621,1662.66
2022-06-13,NIFTY FMCG,36999.25,37318.7,36929,37078.1,23576357,1681.89
2022-06-14,NIFTY FMCG,36979.05,37297.2,36820.2,36999.15,16567314,1262.73
2022-06-15,NIFTY FMCG,37072.4,37096.35,36756.2,36830.9,14199010,1167.83
2022-06-16,NIFTY FMCG,37098.2,37178.35,36440.15,36621.15,25585054,1595.67
2022-06-17,NIFTY FMCG,36519.95,36590.15,36024.05,36264.55,38327621,2724.19
2022-06-20,NIFTY FMCG,36300.1,37046.6,36179,36915.75,30576231,1849.88
2022-06-21,NIFTY FMCG,36990.95,37463.3,36879.5,37317.75,23852074,1482.1
2022-06-22,NIFTY FMCG,37092.75,37386.9,36883.15,36963.3,23511855,1564.9
2022-06-23,NIFTY FMCG,36998.95,37355.55,36943.55,37316.5,18274166,1219.87
2022-06-24,NIFTY FMCG,37449.25,37872.15,37449.25,37778.85,17940919,1358.19
2022-06-27,NIFTY FMCG,38027.1,38219.7,37875.15,38103.2,15747894,1234.43
2022-06-28,NIFTY FMCG,38035.1,38252.1,37712.2,38173.1,20061619,1304.71
2022-06-29,NIFTY FMCG,37862.45,37913.85,37605.1,37688.35,28038648,1816.96
2022-06-30,NIFTY FMCG,37637.35,37794.55,37415.8,37664.55,33170450,2154.28
2022-07-01,NIFTY FMCG,37562.45,38814.65,37428.4,38725.85,45052224,2077.41
2022-07-04,NIFTY FMCG,38761.3,39792.85,38761.3,39755.65,52302091,2730.81
2022-07-05,NIFTY FMCG,39895.9,39904.2,39619.95,39690.6,31797348,2188.64
2022-07-06,NIFTY FMCG,39589.4,40799.35,39589.4,40740.15,39964054,3473.09
2022-07-07,NIFTY FMCG,40906.45,41170.65,40650.25,40708.7,31305134,2600.2
2022-07-08,NIFTY FMCG,40844.2,40961.1,40675.75,40925.25,18879003,1403.38
2022-07-11,NIFTY FMCG,40859.5,41208.1,40778.5,41043.15,20748253,1469.94
2022-07-12,NIFTY FMCG,40815.2,40975.35,40513.4,40574.8,20699351,1256.64
2022-07-13,NIFTY FMCG,40681.15,41103.45,40681.15,40954.4,19717071,1626.81
2022-07-14,NIFTY FMCG,41014.45,41329.3,40651.85,40897.3,24688484,1738.37
2022-07-15,NIFTY FMCG,41138.2,41534.55,40994.75,41498.8,23121065,2089.41
2022-07-18,NIFTY FMCG,41710.3,41902.25,41335,41460.3,21003927,1598.68
2022-07-19,NIFTY FMCG,41427.9,41508.7,41211.5,41479.85,17210794,1308.03
2022-07-20,NIFTY FMCG,41636.4,42004.7,41465.65,41950.15,29392354,2442
2022-07-21,NIFTY FMCG,42059.55,42360.95,42003.75,42283,30680076,2163.06
2022-07-22,NIFTY FMCG,42404.65,42555.1,42205.6,42502.75,20861672,1744.21
2022-07-25,NIFTY FMCG,42450.6,42566.5,42291.75,42386.95,19340286,1421.05
2022-07-26,NIFTY FMCG,42397.15,42400.15,41718.95,41799.05,19805982,1696.39
2022-07-27,NIFTY FMCG,41715.45,42085.3,41635.65,42036.3,23920126,1918.51
2022-07-28,NIFTY FMCG,42301.05,42348.6,41916.2,42271.65,23898373,1983.98
2022-07-29,NIFTY FMCG,42472.95,42584.75,42156.9,42487.4,27882886,1948.98
2022-08-01,NIFTY FMCG,42582.95,42610.5,42343.35,42526.75,28526152,2020.54
2022-08-02,NIFTY FMCG,42739.75,43221.85,42587.45,42798.5,50815966,2636.72
2022-08-03,NIFTY FMCG,42743.3,42896.95,42257.05,42624.15,31580618,2237.38
2022-08-04,NIFTY FMCG,42607.75,42874.3,42435.7,42830.25,43926316,3266.91
2022-08-05,NIFTY FMCG,42891.8,43117.15,42845.95,42930.9,24582720,2084.22
2022-08-08,NIFTY FMCG,42961.75,43040.1,42830.6,42978.5,17558594,1390.06
2022-08-10,NIFTY FMCG,43067.15,43245.6,42709.2,42821.6,19115613,1496.4
2022-08-11,NIFTY FMCG,43047.05,43143.9,42382.7,42478.5,23230498,1608.71
2022-08-12,NIFTY FMCG,42536.2,42547.25,42126.85,42457.3,17340234,1453.37
2022-08-16,NIFTY FMCG,42603.6,43132.35,42566.25,42964.1,27657135,2373.22
2022-08-17,NIFTY FMCG,43081.95,43326.65,43041.2,43275.85,20845336,1807.23
2022-08-18,NIFTY FMCG,43307.3,43653.25,43264.05,43522.3,23373157,1892.37
2022-08-19,NIFTY FMCG,43626.35,43671.4,42865.5,42945.35,23151530,1700.26
2022-08-22,NIFTY FMCG,42947.9,43222.1,42751.75,42890.65,24078060,1828.54
2022-08-23,NIFTY FMCG,42625.6,43017.25,42584.35,42937.65,22236133,1762.48
2022-08-24,NIFTY FMCG,42847.55,43205.95,42768.05,42999.7,29234556,2180.89
2022-08-25,NIFTY FMCG,43189.4,43364.35,42738.65,42830.05,29429061,2426.34
2022-08-26,NIFTY FMCG,43103.95,43159.75,42698.95,42768.95,18316110,1418.54
2022-08-29,NIFTY FMCG,42286.55,43045,42226.55,42933.9,27340772,2236.75
2022-08-30,NIFTY FMCG,43106.55,43870.05,43100.45,43821.15,34274315,2718.16
2022-09-01,NIFTY FMCG,43549.6,43638.1,43281.45,43497.35,31235255,2446.33
2022-09-02,NIFTY FMCG,43647.65,43832.45,43449.9,43666.55,37310811,2123.4
2022-09-05,NIFTY FMCG,43736,43836.6,43563.3,43755.85,26970380,1805.01
2022-09-06,NIFTY FMCG,43832.3,43958.15,43426.15,43528.9,23585299,1872.67
2022-09-07,NIFTY FMCG,43443.4,43780.05,43403.6,43614.95,18714260,1634.65
2022-09-08,NIFTY FMCG,43883.9,43963.6,43600.6,43786.45,18751985,1445.41
2022-09-09,NIFTY FMCG,44072.8,44305.2,43772.4,43837.7,17281795,1437.61
2022-09-12,NIFTY FMCG,43968.1,44069.3,43863.75,43921.85,19743538,1696.46
2022-09-13,NIFTY FMCG,44095.65,44330.6,43995.1,44251.55,22663361,1844.37
2022-09-14,NIFTY FMCG,43800.55,44529.95,43786.75,44182.65,26308149,2093.77
2022-09-15,NIFTY FMCG,44343.1,44499.25,43954.4,44041.6,18932764,1523.15
2022-09-16,NIFTY FMCG,43929.35,43991.45,43101.6,43192.65,35707473,3167.02
2022-09-19,NIFTY FMCG,43131.8,43722.9,42877.1,43655.65,23561153,1606.57
2022-09-20,NIFTY FMCG,43980,44259.35,43866.35,43981.25,22005264,1827.96
2022-09-21,NIFTY FMCG,43989.8,44674.95,43945.1,44500.15,37587088,2747.32
2022-09-22,NIFTY FMCG,44484.75,45228.15,44460.75,45080.45,41961733,3081.46
2022-09-23,NIFTY FMCG,45227.15,45237.95,44780.15,44854.65,34129569,2239.34
2022-09-26,NIFTY FMCG,44638.3,44825.05,43845.3,43937.4,32699775,2782.9
2022-09-27,NIFTY FMCG,44136.55,44599.9,44049.8,44218.15,26550504,2358.23
2022-09-28,NIFTY FMCG,44000.3,44310.3,43704.7,43964.65,28541007,2109.49
2022-09-29,NIFTY FMCG,44290.35,44531.2,44130.8,44356.25,32679470,2460.58
2022-09-30,NIFTY FMCG,44393.65,44590.65,44037.9,44405.65,25674674,1992.36
2022-10-03,NIFTY FMCG,44519.65,44654.45,43365.05,43477.3,20586630,1707.66
2022-10-04,NIFTY FMCG,44034.05,44319.05,43871.3,44287.05,23378919,1850.74
2022-10-06,NIFTY FMCG,44478.6,44518.5,44023,44097.2,40102801,2769.82
2022-10-07,NIFTY FMCG,44056.1,44105.65,43534.3,43813.3,26151265,1924.7
2022-10-10,NIFTY FMCG,43278.6,43413.5,42996.6,43329.2,21662920,1568
2022-10-11,NIFTY FMCG,43466.9,43473.75,42461.8,42564.65,28034841,1961.02
2022-10-12,NIFTY FMCG,42739.15,43267.15,42559.2,43196.85,24850175,1773.94
2022-10-13,NIFTY FMCG,43180.85,43319.85,42995.65,43036.65,17284721,1256.76
2022-10-14,NIFTY FMCG,43474.2,43646.35,43105.2,43153.05,15392992,1266.03
2022-10-17,NIFTY FMCG,43073.85,43406.95,42924.5,43182.9,14352468,1040.4
2022-10-18,NIFTY FMCG,43465.4,43859.05,43389.25,43715.75,29824228,1802.9
2022-10-19,NIFTY FMCG,43923.1,44055.9,43665.9,43890.55,26965166,1983.32
2022-10-20,NIFTY FMCG,43824.4,44365.1,43821.55,44281.15,30219040,2165.64
2022-10-21,NIFTY FMCG,44467.75,44670.8,44080.7,44269.2,39087788,2629.52
2022-10-24,NIFTY FMCG,44372.9,44471.25,44090.5,44210.1,5375328,519.25
2022-10-25,NIFTY FMCG,44332.6,44342.3,43659.45,43752.85,31822770,2571.67
2022-10-27,NIFTY FMCG,43858,44073.7,43617.2,43954.6,36276810,2641.24
2022-10-28,NIFTY FMCG,44118.1,44202.8,43834.25,43944.1,23312955,1657.15
2022-10-31,NIFTY FMCG,44166.35,44410.4,44031,44296.3,24382932,1806.25
2022-11-01,NIFTY FMCG,44460.15,44604.85,44400.8,44564.9,34057130,2372.07
2022-11-02,NIFTY FMCG,44583.75,44807.8,44346.7,44533.35,27742733,1980.75
2022-11-03,NIFTY FMCG,44439,44782.75,44404.95,44661.85,23615617,1920.36
2022-11-04,NIFTY FMCG,44684.7,44790.95,44409.65,44509.55,17336425,1401.19
2022-11-07,NIFTY FMCG,44700.55,44998.9,44416.15,44709.45,26539612,3000.27
2022-11-09,NIFTY FMCG,44696.55,45050.35,44671.95,44826.55,33965879,2653.05
2022-11-10,NIFTY FMCG,44719.65,44927.25,44386.15,44586.9,29568378,2042.05
2022-11-11,NIFTY FMCG,44988.15,45035.5,44431.05,44520.5,20840526,1628.94
2022-11-14,NIFTY FMCG,44570.4,44692.55,43878.3,43919.15,30158292,2215.45
2022-11-15,NIFTY FMCG,44054.65,44077.4,43468.05,43911.05,27713133,2013.93
2022-11-16,NIFTY FMCG,43960.1,44012.65,43594.8,43910.3,19812631,1634.45
2022-11-17,NIFTY FMCG,43923.4,44084.8,43775.45,43845.1,23898468,1716.82
2022-11-18,NIFTY FMCG,43915.65,43958.8,43447.9,43747,17516170,1400.49
2022-11-21,NIFTY FMCG,43647.25,43688.6,43456.2,43611,18153486,1478.02
2022-11-22,NIFTY FMCG,43619,43881.85,43526.05,43854.15,16105760,1336.9
2022-11-23,NIFTY FMCG,44000.8,44009.2,43736.35,43854.2,16166129,1270.32
2022-11-24,NIFTY FMCG,43991.45,44388.45,43932.6,44241.75,22817137,1827.58
2022-11-25,NIFTY FMCG,44331.55,44331.55,43878.75,44102.6,16175181,1323.03
2022-11-28,NIFTY FMCG,44042.3,44313.45,43974,44251.05,21807504,1649.49
2022-11-29,NIFTY FMCG,44261.05,45151.7,44254.65,45078.55,36916817,3093.64
2022-11-30,NIFTY FMCG,45085.85,45788.05,45079,45536.55,83279850,8787.58
2022-12-01,NIFTY FMCG,45680.6,45690.7,45188.1,45370.65,31195575,2515.43
2022-12-02,NIFTY FMCG,45348.55,45351.4,45025.9,45154.2,30281130,3142.17
2022-12-05,NIFTY FMCG,45123.05,45232.75,44781.4,45151.15,22674109,2017.99
2022-12-06,NIFTY FMCG,44977.1,45341.2,44961.05,45287.85,17491047,1824.34
2022-12-07,NIFTY FMCG,45423.9,45878.45,45313.95,45724.6,28142578,2502.17
2022-12-08,NIFTY FMCG,45720.45,45986.05,45612.65,45767.05,17297237,1691.63
2022-12-09,NIFTY FMCG,45964.95,46235.15,45821.9,46159.5,22467021,2188.05
2022-12-12,NIFTY FMCG,46093.25,46244.2,45973.05,46215.2,26863621,2191.83
2022-12-13,NIFTY FMCG,46312.55,46331.2,46037.15,46145.55,19669562,1567.06
2022-12-14,NIFTY FMCG,46243.95,46285.65,45840.35,45949.35,16577594,1540.85
2022-12-15,NIFTY FMCG,45864.4,45977.3,45427.35,45544.55,16940508,1484.79
2022-12-16,NIFTY FMCG,45472.8,45541.6,45096.25,45320.75,23972035,2050.41
2022-12-19,NIFTY FMCG,45449.4,46013.55,45383,45981.45,17837780,1678.56
2022-12-20,NIFTY FMCG,45866.3,45888.7,45402.05,45694.7,20108088,1557.33
2022-12-21,NIFTY FMCG,45835,45864.45,45189.15,45284.7,15720740,1369.6
2022-12-22,NIFTY FMCG,45383.15,45569.5,44923.5,45085.55,14674655,1322.56
2022-12-23,NIFTY FMCG,44823.6,44976.65,44245.65,44314.9,19011847,1554.52
2022-12-26,NIFTY FMCG,44279.35,44864.3,44057.8,44744.05,16776789,1163.18
2022-12-27,NIFTY FMCG,44880.05,44981.25,44480.5,44559.4,12394332,1017.53
2022-12-28,NIFTY FMCG,44566.9,44634.7,44408.4,44589.15,13654471,1074.01
2022-12-29,NIFTY FMCG,44537.55,44630.75,44099,44508,18144996,1533.77
2022-12-30,NIFTY FMCG,44640.65,44740.35,44086,44171.45,13102601,1033.4
2023-01-02,NIFTY FMCG,44284.2,44318.65,44000.8,44192.85,12327497,1003.02
2023-01-03,NIFTY FMCG,44121.6,44231.75,43900.9,44013.65,12841329,1182.51
2023-01-04,NIFTY FMCG,44104.85,44160.65,43655,43723.55,14787998,1329.53
2023-01-05,NIFTY FMCG,43832.1,44533.65,43812.95,44401.5,26308885,2431.19
2023-01-06,NIFTY FMCG,44453.75,44717.35,44287.6,44412.85,19486009,1576.27
2023-01-09,NIFTY FMCG,44617.5,44894.55,44505.6,44796.65,19967234,1462.95
2023-01-10,NIFTY FMCG,44800.05,44809.45,44503.8,44626.05,14886937,1358.92
2023-01-11,NIFTY FMCG,44728.45,44752.8,44077.1,44123,15394460,1483.22
2023-01-12,NIFTY FMCG,44179.4,44258.75,43802.6,43966.35,17879673,1593.94
2023-01-13,NIFTY FMCG,44013.6,44200.55,43741.45,43955.6,27143102,1952.18
2023-01-16,NIFTY FMCG,44065.55,44099.85,43866.15,44006.75,17479347,1379.88
2023-01-17,NIFTY FMCG,44044.8,44582.8,44011.25,44536.1,25800200,1951.35
2023-01-18,NIFTY FMCG,44621.8,44808.95,44505.3,44711.45,19431994,1528.03
2023-01-19,NIFTY FMCG,44596.1,44708.95,44157.35,44326.05,17035184,1427.39
2023-01-20,NIFTY FMCG,43887.4,44138.7,43752,43899.6,29180762,2636.67
2023-01-23,NIFTY FMCG,44047.65,44295.05,43841.05,44261.9,13023516,1099.56
2023-01-24,NIFTY FMCG,44324.85,44449.65,44214.95,44324.35,19238336,1395
2023-01-25,NIFTY FMCG,44274.8,44426.9,44056,44284.15,23100042,1760.88
2023-01-27,NIFTY FMCG,44483.5,44617.8,44111.15,44486.65,33739116,2249.73
2023-01-30,NIFTY FMCG,44542.25,44548.4,43956.6,44220.35,28266766,2284.75
2023-01-31,NIFTY FMCG,44291.65,44626.4,43721.95,44456.9,35172217,2886.9
2023-02-01,NIFTY FMCG,44699.45,45253.75,43550.1,44958.3,79437624,4270.25
2023-02-02,NIFTY FMCG,44989.4,46090.55,44915.85,45981.55,68022229,4231.87
2023-02-03,NIFTY FMCG,46191.9,46229.35,45551.7,46037.2,37231309,2620
2023-02-06,NIFTY FMCG,46041.25,46374.9,45874.1,46293.6,39352588,2678.99
2023-02-07,NIFTY FMCG,46396.25,46398.7,45538.5,45758.1,33867791,2425.15
2023-02-08,NIFTY FMCG,45795.65,45976.05,45604.65,45771.6,20307112,1564.05
2023-02-09,NIFTY FMCG,45776.35,46012.1,45614.2,45671.25,19320917,1450.98
2023-02-10,NIFTY FMCG,45521.1,45716.1,45303.4,45488.1,19203614,1598.66
2023-02-13,NIFTY FMCG,45477.8,45590.5,45255.7,45508.4,17093168,1285.9
2023-02-14,NIFTY FMCG,45595.4,46078.7,45503.1,45976.95,37902401,2303.45
2023-02-15,NIFTY FMCG,45625.35,45845.7,45361.95,45799.2,21072203,1625.98
2023-02-16,NIFTY FMCG,45914.1,45979,45657.8,45758.2,17795017,1721.55
2023-02-17,NIFTY FMCG,45628.8,45756.45,45401.75,45617.3,15368795,1593.22
2023-02-20,NIFTY FMCG,45726,45900.45,45389.3,45501.2,16435544,1401.8
2023-02-21,NIFTY FMCG,45675.4,45820.4,45485.4,45551.95,17945711,1427.31
2023-02-22,NIFTY FMCG,45538.4,45577.75,45329.15,45412.85,17332126,1342.6
2023-02-23,NIFTY FMCG,45440.3,45956.1,45209.1,45530.1,29256216,1857.31
2023-02-24,NIFTY FMCG,45656.15,45672.35,45154.55,45372.5,19985786,1389.45
2023-02-27,NIFTY FMCG,45377.75,45384.9,44733.45,45040.75,15999116,1236.77
2023-02-28,NIFTY FMCG,45082,45261.75,44667.1,44940.45,31197643,2469.95
